timestamp,open,high,low,close,volume
1771520520239,66301.02313033368,66301.02313033368,66301.02313033368,66301.02313033368,0
1771524117321,66299.1689966471,66299.1689966471,66299.1689966471,66299.1689966471,0
1771527735671,66982.72221505808,66982.72221505808,66982.72221505808,66982.72221505808,0
1771531239949,67011.6707462627,67011.6707462627,67011.6707462627,67011.6707462627,0
1771535002401,67091.72571178003,67091.72571178003,67091.72571178003,67091.72571178003,0
1771538527434,66898.79302429323,66898.79302429323,66898.79302429323,66898.79302429323,0
1771542204375,66915.1097813609,66915.1097813609,66915.1097813609,66915.1097813609,0
1771545756225,66956.66409601258,66956.66409601258,66956.66409601258,66956.66409601258,0
1771549352687,67227.67488249822,67227.67488249822,67227.67488249822,67227.67488249822,0
1771552946623,67247.43012565825,67247.43012565825,67247.43012565825,67247.43012565825,0
1771556529439,67239.57495785308,67239.57495785308,67239.57495785308,67239.57495785308,0
1771560167556,67334.82652058548,67334.82652058548,67334.82652058548,67334.82652058548,0
1771563824628,67232.6875433637,67232.6875433637,67232.6875433637,67232.6875433637,0
1771567421193,67767.35955427619,67767.35955427619,67767.35955427619,67767.35955427619,0
1771570806770,67839.84481085645,67839.84481085645,67839.84481085645,67839.84481085645,0
1771574619701,67806.37469278977,67806.37469278977,67806.37469278977,67806.37469278977,0
1771578175707,67850.71900445792,67850.71900445792,67850.71900445792,67850.71900445792,0
1771581718021,68172.85620895511,68172.85620895511,68172.85620895511,68172.85620895511,0
1771585363278,67910.89892947351,67910.89892947351,67910.89892947351,67910.89892947351,0
1771588948194,67346.76441904357,67346.76441904357,67346.76441904357,67346.76441904357,0
1771592588447,67502.25731074518,67502.25731074518,67502.25731074518,67502.25731074518,0
1771596135266,66754.63539163572,66754.63539163572,66754.63539163572,66754.63539163572,0
1771599807650,67101.97572410556,67101.97572410556,67101.97572410556,67101.97572410556,0
1771603405167,67558.75301277851,67558.75301277851,67558.75301277851,67558.75301277851,0
1771606867292,67782.28579901981,67782.28579901981,67782.28579901981,67782.28579901981,0
1771610556353,67582.50451035672,67582.50451035672,67582.50451035672,67582.50451035672,0
1771614146779,67920.91594116506,67920.91594116506,67920.91594116506,67920.91594116506,0
1771617799390,67622.66814335548,67622.66814335548,67622.66814335548,67622.66814335548,0
1771621376127,67700.63320434374,67700.63320434374,67700.63320434374,67700.63320434374,0
1771624809080,67774.4148817248,67774.4148817248,67774.4148817248,67774.4148817248,0
1771628509104,68041.9989547035,68041.9989547035,68041.9989547035,68041.9989547035,0
1771632095614,68001.16900641973,68001.16900641973,68001.16900641973,68001.16900641973,0
1771635686318,67814.84736860167,67814.84736860167,67814.84736860167,67814.84736860167,0
1771639346125,67938.11806652314,67938.11806652314,67938.11806652314,67938.11806652314,0
1771642821704,67990.97108159284,67990.97108159284,67990.97108159284,67990.97108159284,0
1771646565685,67636.09802439428,67636.09802439428,67636.09802439428,67636.09802439428,0
1771650126973,67795.1935276166,67795.1935276166,67795.1935276166,67795.1935276166,0
1771653727329,67833.35816343532,67833.35816343532,67833.35816343532,67833.35816343532,0
1771657241289,67771.15490900952,67771.15490900952,67771.15490900952,67771.15490900952,0
1771660951186,67835.58161535914,67835.58161535914,67835.58161535914,67835.58161535914,0
1771664538042,68033.45506604825,68033.45506604825,68033.45506604825,68033.45506604825,0
1771668152943,68134.27481021718,68134.27481021718,68134.27481021718,68134.27481021718,0
1771671730600,68185.96157291178,68185.96157291178,68185.96157291178,68185.96157291178,0
1771675340281,68080.98290497396,68080.98290497396,68080.98290497396,68080.98290497396,0
1771678846188,68177.9654336213,68177.9654336213,68177.9654336213,68177.9654336213,0
1771682540586,68234.65912706646,68234.65912706646,68234.65912706646,68234.65912706646,0
1771686115506,68447.8539525863,68447.8539525863,68447.8539525863,68447.8539525863,0
1771689674798,68624.35686959434,68624.35686959434,68624.35686959434,68624.35686959434,0
1771693392362,68302.62450497187,68302.62450497187,68302.62450497187,68302.62450497187,0
1771696944648,68404.98992152564,68404.98992152564,68404.98992152564,68404.98992152564,0
1771700623634,68560.684656393,68560.684656393,68560.684656393,68560.684656393,0
1771704234370,68519.98114654892,68519.98114654892,68519.98114654892,68519.98114654892,0
1771707796046,68284.76941071317,68284.76941071317,68284.76941071317,68284.76941071317,0
1771711361418,68352.67780821405,68352.67780821405,68352.67780821405,68352.67780821405,0
1771715005336,67951.15591282771,67951.15591282771,67951.15591282771,67951.15591282771,0
1771718528172,67978.79019389286,67978.79019389286,67978.79019389286,67978.79019389286,0
1771722031466,67894.39819865709,67894.39819865709,67894.39819865709,67894.39819865709,0
1771725727786,68113.19039347471,68113.19039347471,68113.19039347471,68113.19039347471,0
1771729346272,67883.45039283701,67883.45039283701,67883.45039283701,67883.45039283701,0
1771732924682,68008.42174669018,68008.42174669018,68008.42174669018,68008.42174669018,0
1771736570149,67960.92293554958,67960.92293554958,67960.92293554958,67960.92293554958,0
1771740189438,67946.0233073144,67946.0233073144,67946.0233073144,67946.0233073144,0
1771743741131,68026.51169714678,68026.51169714678,68026.51169714678,68026.51169714678,0
1771747419719,67985.83510142777,67985.83510142777,67985.83510142777,67985.83510142777,0
1771750922518,67950.31445098891,67950.31445098891,67950.31445098891,67950.31445098891,0
1771754555532,68039.3698178956,68039.3698178956,68039.3698178956,68039.3698178956,0
1771758128739,68119.230120068,68119.230120068,68119.230120068,68119.230120068,0
1771761793668,68194.59339383944,68194.59339383944,68194.59339383944,68194.59339383944,0
1771765360756,67931.58019160847,67931.58019160847,67931.58019160847,67931.58019160847,0
1771768949467,67631.9324739407,67631.9324739407,67631.9324739407,67631.9324739407,0
1771772561726,67417.69362212557,67417.69362212557,67417.69362212557,67417.69362212557,0
1771776171675,67664.896296285,67664.896296285,67664.896296285,67664.896296285,0
1771779728771,67607.70037223128,67607.70037223128,67607.70037223128,67607.70037223128,0
1771783354862,67338.17491674826,67338.17491674826,67338.17491674826,67338.17491674826,0
1771786946046,67408.00208323984,67408.00208323984,67408.00208323984,67408.00208323984,0
1771790582538,67401.27120317247,67401.27120317247,67401.27120317247,67401.27120317247,0
1771794180332,67368.4929540634,67368.4929540634,67368.4929540634,67368.4929540634,0
1771797753305,67584.46138307691,67584.46138307691,67584.46138307691,67584.46138307691,0
1771801360889,67654.03558297858,67654.03558297858,67654.03558297858,67654.03558297858,0
1771804813999,67585.11718938159,67585.11718938159,67585.11718938159,67585.11718938159,0
1771808545581,66754.4877270225,66754.4877270225,66754.4877270225,66754.4877270225,0
1771812202673,64435.12705551635,64435.12705551635,64435.12705551635,64435.12705551635,0
1771815789168,64758.93071258205,64758.93071258205,64758.93071258205,64758.93071258205,0
1771819338792,64939.82443268619,64939.82443268619,64939.82443268619,64939.82443268619,0
1771822978408,64795.05744679692,64795.05744679692,64795.05744679692,64795.05744679692,0
1771826555984,65040.40875534817,65040.40875534817,65040.40875534817,65040.40875534817,0
1771830236446,65752.54244262996,65752.54244262996,65752.54244262996,65752.54244262996,0
1771833723814,65939.88775861052,65939.88775861052,65939.88775861052,65939.88775861052,0
1771837401335,65671.16025084569,65671.16025084569,65671.16025084569,65671.16025084569,0
1771840934214,66381.48055124872,66381.48055124872,66381.48055124872,66381.48055124872,0
1771844584905,66317.29222461591,66317.29222461591,66317.29222461591,66317.29222461591,0
1771848130689,66183.35606348574,66183.35606348574,66183.35606348574,66183.35606348574,0
1771851744548,66275.63595867298,66275.63595867298,66275.63595867298,66275.63595867298,0
1771855330812,66136.6157746477,66136.6157746477,66136.6157746477,66136.6157746477,0
1771858955665,65914.2830987351,65914.2830987351,65914.2830987351,65914.2830987351,0
1771862602390,65646.15558685549,65646.15558685549,65646.15558685549,65646.15558685549,0
1771866236043,65381.72366003015,65381.72366003015,65381.72366003015,65381.72366003015,0
1771869776115,64750.319959430264,64750.319959430264,64750.319959430264,64750.319959430264,0
1771873401655,64632.91383942887,64632.91383942887,64632.91383942887,64632.91383942887,0
1771876883445,64312.31488359545,64312.31488359545,64312.31488359545,64312.31488359545,0
1771880604441,64473.326092497344,64473.326092497344,64473.326092497344,64473.326092497344,0
1771884188425,64570.139420745654,64570.139420745654,64570.139420745654,64570.139420745654,0
1771887757277,64719.44720467718,64719.44720467718,64719.44720467718,64719.44720467718,0
1771891378046,64645.635433153606,64645.635433153606,64645.635433153606,64645.635433153606,0
1771894815226,64941.5287413215,64941.5287413215,64941.5287413215,64941.5287413215,0
1771898591867,64135.616801814576,64135.616801814576,64135.616801814576,64135.616801814576,0
1771902171785,64066.17992962856,64066.17992962856,64066.17992962856,64066.17992962856,0
1771905753196,63559.99285358071,63559.99285358071,63559.99285358071,63559.99285358071,0
1771909412574,63327.54954418396,63327.54954418396,63327.54954418396,63327.54954418396,0
1771912956035,63069.34251318558,63069.34251318558,63069.34251318558,63069.34251318558,0
1771916527208,63048.93669447095,63048.93669447095,63048.93669447095,63048.93669447095,0
1771920143672,63149.620867737,63149.620867737,63149.620867737,63149.620867737,0
1771923798129,63379.60392637089,63379.60392637089,63379.60392637089,63379.60392637089,0
1771927253541,63219.563714987955,63219.563714987955,63219.563714987955,63219.563714987955,0
1771930995131,63276.255707804885,63276.255707804885,63276.255707804885,63276.255707804885,0
1771934614966,63207.59348187299,63207.59348187299,63207.59348187299,63207.59348187299,0
1771938134798,62972.76745130099,62972.76745130099,62972.76745130099,62972.76745130099,0
1771941766857,62905.750100773046,62905.750100773046,62905.750100773046,62905.750100773046,0
1771945350514,63446.927824582344,63446.927824582344,63446.927824582344,63446.927824582344,0
1771948919734,63963.04834579783,63963.04834579783,63963.04834579783,63963.04834579783,0
1771952621260,64253.8473670592,64253.8473670592,64253.8473670592,64253.8473670592,0
1771956151983,64215.262528875006,64215.262528875006,64215.262528875006,64215.262528875006,0
1771959730148,64426.94609155057,64426.94609155057,64426.94609155057,64426.94609155057,0
1771963326332,64443.4962359175,64443.4962359175,64443.4962359175,64443.4962359175,0
1771967009711,64455.44615715053,64455.44615715053,64455.44615715053,64455.44615715053,0
1771970574209,64045.70828857544,64045.70828857544,64045.70828857544,64045.70828857544,0
1771974162249,64113.9657402143,64113.9657402143,64113.9657402143,64113.9657402143,0
1771977613956,64074.11098528222,64074.11098528222,64074.11098528222,64074.11098528222,0
1771981299044,64233.58561002521,64233.58561002521,64233.58561002521,64233.58561002521,0
1771985025182,65942.41944954704,65942.41944954704,65942.41944954704,65942.41944954704,0
1771988626366,65893.8901244172,65893.8901244172,65893.8901244172,65893.8901244172,0
1771992168874,65390.04483381127,65390.04483381127,65390.04483381127,65390.04483381127,0
1771995706902,65448.36336319303,65448.36336319303,65448.36336319303,65448.36336319303,0
1771999329130,64880.50598865606,64880.50598865606,64880.50598865606,64880.50598865606,0
1772002931206,64881.88467477487,64881.88467477487,64881.88467477487,64881.88467477487,0
1772006498149,65017.3242472759,65017.3242472759,65017.3242472759,65017.3242472759,0
1772010155156,65506.82624135998,65506.82624135998,65506.82624135998,65506.82624135998,0
1772013755632,65544.01337155416,65544.01337155416,65544.01337155416,65544.01337155416,0
1772017361481,65383.60659238269,65383.60659238269,65383.60659238269,65383.60659238269,0
1772020989893,65410.95710978954,65410.95710978954,65410.95710978954,65410.95710978954,0
1772024590986,66060.99245398513,66060.99245398513,66060.99245398513,66060.99245398513,0
1772028127699,66244.50816119192,66244.50816119192,66244.50816119192,66244.50816119192,0
1772031781279,66951.8483170153,66951.8483170153,66951.8483170153,66951.8483170153,0
1772035377383,67415.14686028346,67415.14686028346,67415.14686028346,67415.14686028346,0
1772038981064,68273.92644509776,68273.92644509776,68273.92644509776,68273.92644509776,0
1772042488020,68650.00332182567,68650.00332182567,68650.00332182567,68650.00332182567,0
1772046226810,69340.35897252934,69340.35897252934,69340.35897252934,69340.35897252934,0
1772049774362,69050.96317272843,69050.96317272843,69050.96317272843,69050.96317272843,0
1772053365840,69161.64065289382,69161.64065289382,69161.64065289382,69161.64065289382,0
1772057025345,68978.70175168476,68978.70175168476,68978.70175168476,68978.70175168476,0
1772060582721,68441.72145291104,68441.72145291104,68441.72145291104,68441.72145291104,0
1772064202991,67954.59317212048,67954.59317212048,67954.59317212048,67954.59317212048,0
1772067676297,68350.69340538714,68350.69340538714,68350.69340538714,68350.69340538714,0
1772071378977,68260.21173008643,68260.21173008643,68260.21173008643,68260.21173008643,0
1772074972735,68268.5928309609,68268.5928309609,68268.5928309609,68268.5928309609,0
1772078556365,68208.52535054173,68208.52535054173,68208.52535054173,68208.52535054173,0
1772082024028,68588.06560827991,68588.06560827991,68588.06560827991,68588.06560827991,0
1772085747972,68433.73102263549,68433.73102263549,68433.73102263549,68433.73102263549,0
1772089370879,68178.6307566451,68178.6307566451,68178.6307566451,68178.6307566451,0
1772092945249,67849.39051310069,67849.39051310069,67849.39051310069,67849.39051310069,0
1772096582267,67957.27845983938,67957.27845983938,67957.27845983938,67957.27845983938,0
1772100191397,68571.59879322391,68571.59879322391,68571.59879322391,68571.59879322391,0
1772103721784,68299.30055745928,68299.30055745928,68299.30055745928,68299.30055745928,0
1772107219411,68033.5795724743,68033.5795724743,68033.5795724743,68033.5795724743,0
1772110956758,68170.72135753337,68170.72135753337,68170.72135753337,68170.72135753337,0
1772114456908,67911.73073937466,67911.73073937466,67911.73073937466,67911.73073937466,0
1772118156508,67688.04676583402,67688.04676583402,67688.04676583402,67688.04676583402,0
1772121769547,67386.85704262121,67386.85704262121,67386.85704262121,67386.85704262121,0
1772125397215,66641.5855103991,66641.5855103991,66641.5855103991,66641.5855103991,0
1772128987311,66832.31646241288,66832.31646241288,66832.31646241288,66832.31646241288,0
1772132549890,67323.78812321286,67323.78812321286,67323.78812321286,67323.78812321286,0
1772136187535,67584.87840019423,67584.87840019423,67584.87840019423,67584.87840019423,0
1772139767888,67383.36102620805,67383.36102620805,67383.36102620805,67383.36102620805,0
1772143336975,67448.46646231266,67448.46646231266,67448.46646231266,67448.46646231266,0
1772146983518,67559.77818097749,67559.77818097749,67559.77818097749,67559.77818097749,0
1772150453072,67461.32949507894,67461.32949507894,67461.32949507894,67461.32949507894,0
1772154250117,67222.78947317986,67222.78947317986,67222.78947317986,67222.78947317986,0
1772157800001,67347.6530265583,67347.6530265583,67347.6530265583,67347.6530265583,0
1772161264048,67330.59246292546,67330.59246292546,67330.59246292546,67330.59246292546,0
1772164997716,67617.93798877213,67617.93798877213,67617.93798877213,67617.93798877213,0
1772168559543,67736.13847728852,67736.13847728852,67736.13847728852,67736.13847728852,0
1772172214069,67721.51397522389,67721.51397522389,67721.51397522389,67721.51397522389,0
1772175780908,67664.12864244104,67664.12864244104,67664.12864244104,67664.12864244104,0
1772179403778,67693.93539996963,67693.93539996963,67693.93539996963,67693.93539996963,0
1772183011409,67938.63876392743,67938.63876392743,67938.63876392743,67938.63876392743,0
1772186628337,67368.86769274919,67368.86769274919,67368.86769274919,67368.86769274919,0
1772190049932,66633.33440506212,66633.33440506212,66633.33440506212,66633.33440506212,0
1772193724991,66137.85956271303,66137.85956271303,66137.85956271303,66137.85956271303,0
1772197398856,65904.75945603063,65904.75945603063,65904.75945603063,65904.75945603063,0
1772201017476,66256.92068837801,66256.92068837801,66256.92068837801,66256.92068837801,0
1772204635943,66063.82922104784,66063.82922104784,66063.82922104784,66063.82922104784,0
1772208067904,66113.3331187787,66113.3331187787,66113.3331187787,66113.3331187787,0
1772211875419,65521.390728947146,65521.390728947146,65521.390728947146,65521.390728947146,0
1772215378562,65695.35026055097,65695.35026055097,65695.35026055097,65695.35026055097,0
1772218937533,65299.540025783645,65299.540025783645,65299.540025783645,65299.540025783645,0
1772222575766,65405.874047720536,65405.874047720536,65405.874047720536,65405.874047720536,0
1772226211780,65588.53418897989,65588.53418897989,65588.53418897989,65588.53418897989,0
1772229712876,65517.64534439725,65517.64534439725,65517.64534439725,65517.64534439725,0
1772233243964,65612.79609265388,65612.79609265388,65612.79609265388,65612.79609265388,0
1772236984104,65878.83934363318,65878.83934363318,65878.83934363318,65878.83934363318,0
1772240612868,65941.42538516161,65941.42538516161,65941.42538516161,65941.42538516161,0
1772244165866,65808.00055297046,65808.00055297046,65808.00055297046,65808.00055297046,0
1772247794211,65966.53423583704,65966.53423583704,65966.53423583704,65966.53423583704,0
1772251399760,65788.14613409038,65788.14613409038,65788.14613409038,65788.14613409038,0
1772254982782,65662.79439577536,65662.79439577536,65662.79439577536,65662.79439577536,0
1772258463629,65537.09867487189,65537.09867487189,65537.09867487189,65537.09867487189,0
1772262022635,63176.9334493685,63176.9334493685,63176.9334493685,63176.9334493685,0
1772265775584,63810.10687487467,63810.10687487467,63810.10687487467,63810.10687487467,0
1772269429539,63476.500126458806,63476.500126458806,63476.500126458806,63476.500126458806,0
1772272962145,63657.71534599248,63657.71534599248,63657.71534599248,63657.71534599248,0
1772276599574,64006.60748905268,64006.60748905268,64006.60748905268,64006.60748905268,0
1772280126101,63861.75707587122,63861.75707587122,63861.75707587122,63861.75707587122,0
1772283751240,64003.684479422045,64003.684479422045,64003.684479422045,64003.684479422045,0
1772287385069,65140.35713333176,65140.35713333176,65140.35713333176,65140.35713333176,0
1772290964040,64469.59172637236,64469.59172637236,64469.59172637236,64469.59172637236,0
1772294552582,64855.35275953073,64855.35275953073,64855.35275953073,64855.35275953073,0
1772298157785,65106.72687684266,65106.72687684266,65106.72687684266,65106.72687684266,0
1772301829262,65397.729790718826,65397.729790718826,65397.729790718826,65397.729790718826,0
1772305372916,65917.05026344638,65917.05026344638,65917.05026344638,65917.05026344638,0
1772308950300,66356.50280967761,66356.50280967761,66356.50280967761,66356.50280967761,0
1772312558306,66944.88811985626,66944.88811985626,66944.88811985626,66944.88811985626,0
1772316105360,66745.27274458484,66745.27274458484,66745.27274458484,66745.27274458484,0
1772319734866,67185.74551060123,67185.74551060123,67185.74551060123,67185.74551060123,0
1772323262109,66995.18581485235,66995.18581485235,66995.18581485235,66995.18581485235,0
1772326964572,66809.96994970969,66809.96994970969,66809.96994970969,66809.96994970969,0
1772330466920,67268.51512364895,67268.51512364895,67268.51512364895,67268.51512364895,0
1772334006114,67767.30557255891,67767.30557255891,67767.30557255891,67767.30557255891,0
1772337773315,67526.95508425993,67526.95508425993,67526.95508425993,67526.95508425993,0
1772341391535,67350.74233063264,67350.74233063264,67350.74233063264,67350.74233063264,0
1772345016389,67320.54484543877,67320.54484543877,67320.54484543877,67320.54484543877,0
1772348589751,66933.9095543311,66933.9095543311,66933.9095543311,66933.9095543311,0
1772352159784,67136.87810167827,67136.87810167827,67136.87810167827,67136.87810167827,0
1772355779808,66557.00472800883,66557.00472800883,66557.00472800883,66557.00472800883,0
1772359437243,66428.74891325405,66428.74891325405,66428.74891325405,66428.74891325405,0
1772362959590,66467.91523335855,66467.91523335855,66467.91523335855,66467.91523335855,0
1772366634113,66464.75764364624,66464.75764364624,66464.75764364624,66464.75764364624,0
1772370185193,66321.46414426001,66321.46414426001,66321.46414426001,66321.46414426001,0
1772373622380,66978.00715223578,66978.00715223578,66978.00715223578,66978.00715223578,0
1772377387065,66862.50633139131,66862.50633139131,66862.50633139131,66862.50633139131,0
1772380987684,66912.03130812026,66912.03130812026,66912.03130812026,66912.03130812026,0
1772384650532,66114.20988441783,66114.20988441783,66114.20988441783,66114.20988441783,0
1772388147294,66026.83967860283,66026.83967860283,66026.83967860283,66026.83967860283,0
1772391844817,66317.29508274388,66317.29508274388,66317.29508274388,66317.29508274388,0
1772395229771,65958.59984228645,65958.59984228645,65958.59984228645,65958.59984228645,0
1772398962601,65315.30937987745,65315.30937987745,65315.30937987745,65315.30937987745,0
1772402588164,65704.60538102922,65704.60538102922,65704.60538102922,65704.60538102922,0
1772406187390,65226.85539035725,65226.85539035725,65226.85539035725,65226.85539035725,0
1772409776203,65736.20402056671,65736.20402056671,65736.20402056671,65736.20402056671,0
1772413346429,66524.74636770034,66524.74636770034,66524.74636770034,66524.74636770034,0
1772416948670,66537.9695482037,66537.9695482037,66537.9695482037,66537.9695482037,0
1772420533716,66291.94530434308,66291.94530434308,66291.94530434308,66291.94530434308,0
1772424040985,66827.45258916239,66827.45258916239,66827.45258916239,66827.45258916239,0
1772427686540,66794.89827984174,66794.89827984174,66794.89827984174,66794.89827984174,0
1772431294853,66737.66943353935,66737.66943353935,66737.66943353935,66737.66943353935,0
1772434897239,66204.54871028582,66204.54871028582,66204.54871028582,66204.54871028582,0
1772438496706,65967.07249157794,65967.07249157794,65967.07249157794,65967.07249157794,0
1772442091166,66248.42954464993,66248.42954464993,66248.42954464993,66248.42954464993,0
1772445764134,66178.75506689884,66178.75506689884,66178.75506689884,66178.75506689884,0
1772449349321,66264.51566776684,66264.51566776684,66264.51566776684,66264.51566776684,0
1772452966025,66338.31805946841,66338.31805946841,66338.31805946841,66338.31805946841,0
1772456549144,65950.51931767022,65950.51931767022,65950.51931767022,65950.51931767022,0
1772460216960,65415.50558372273,65415.50558372273,65415.50558372273,65415.50558372273,0
1772463688544,67038.38245351319,67038.38245351319,67038.38245351319,67038.38245351319,0
1772467390506,69099.85502941068,69099.85502941068,69099.85502941068,69099.85502941068,0
1772470970866,69481.99623180542,69481.99623180542,69481.99623180542,69481.99623180542,0
1772474575800,69165.18178595224,69165.18178595224,69165.18178595224,69165.18178595224,0
1772478168554,68907.87703621876,68907.87703621876,68907.87703621876,68907.87703621876,0
1772481794977,68957.55414612222,68957.55414612222,68957.55414612222,68957.55414612222,0
1772485276347,69250.0451801749,69250.0451801749,69250.0451801749,69250.0451801749,0
1772488998819,69429.26854903967,69429.26854903967,69429.26854903967,69429.26854903967,0
1772492577445,69388.34462523523,69388.34462523523,69388.34462523523,69388.34462523523,0
1772496223766,68810.6953580863,68810.6953580863,68810.6953580863,68810.6953580863,0
1772499638335,69026.20614885502,69026.20614885502,69026.20614885502,69026.20614885502,0
1772503043895,68905.30304363774,68905.30304363774,68905.30304363774,68905.30304363774,0
1772503402291,68751.354331694,68751.354331694,68751.354331694,68751.354331694,0
1772507036576,68502.2658947368,68502.2658947368,68502.2658947368,68502.2658947368,0
1772510558495,68360.79201429478,68360.79201429478,68360.79201429478,68360.79201429478,0
1772514206271,68110.95595161099,68110.95595161099,68110.95595161099,68110.95595161099,0
1772517821354,67942.93121337554,67942.93121337554,67942.93121337554,67942.93121337554,0
1772521446470,68090.58164261925,68090.58164261925,68090.58164261925,68090.58164261925,0
1772524992873,68158.41668182716,68158.41668182716,68158.41668182716,68158.41668182716,0
1772528514077,66962.9759351667,66962.9759351667,66962.9759351667,66962.9759351667,0
1772532035451,66628.76774881013,66628.76774881013,66628.76774881013,66628.76774881013,0
1772535760483,66813.10210457502,66813.10210457502,66813.10210457502,66813.10210457502,0
1772539340448,67060.443181455,67060.443181455,67060.443181455,67060.443181455,0
1772542862948,67380.53545949051,67380.53545949051,67380.53545949051,67380.53545949051,0
1772546590266,66923.76833862432,66923.76833862432,66923.76833862432,66923.76833862432,0
1772550260073,66634.28532691768,66634.28532691768,66634.28532691768,66634.28532691768,0
1772553782014,67711.78024005752,67711.78024005752,67711.78024005752,67711.78024005752,0
1772557392387,68206.87264014597,68206.87264014597,68206.87264014597,68206.87264014597,0
1772561031217,68345.77204796489,68345.77204796489,68345.77204796489,68345.77204796489,0
1772564492247,68657.7504233559,68657.7504233559,68657.7504233559,68657.7504233559,0
1772568169299,68457.60038285998,68457.60038285998,68457.60038285998,68457.60038285998,0
1772571721597,68217.05883112742,68217.05883112742,68217.05883112742,68217.05883112742,0
